"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Liberia","LBR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24715102974828","4.18618101545254","3.24309600862999","4.14903743315508","7.72698996655518","7.2181875658588","7.7032618409294","7.92931536780772","7.0949594438007","5.00973981900453","4.99961461461461","8.30011676396997","16.396427783903","15.7580273883274","15.7093893129771","12.5368744098206","7.98544828187952","10.1998414222688","12.5145006127451","11.9679997978191","",
"Libya","LBY","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.8303859757035","70.8938132064248","76.6425137601895","80.9742943873926","87.7968918806615","80.0166576730873","77.540633059789","","","","","","","","","","","","",
"St. Lucia","LCA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5718308786508","13.33867026693","12.9331554810898","13.1941065698207","11.9463011578237","11.5839152109129","11.308477777837","10.5285773640484","10.320615122663","10.9403208318577","11.0095871685512","10.9780835324717","10.1469457109441","9.96721871138232","",
"Latin America & Caribbean","LCN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","30.4797662211044","30.7280846144492","30.6049567313526","32.3596777865541","32.6630847965791","32.7902207963569","33.2002926543432","33.2559243595934","33.8957716378513","35.9513062710964","35.6765788207749","35.7959740221122","35.8268274896513","35.3940619466858","35.962091110466","36.2903072085475","35.6368680880935","35.9791809672298","35.8418995434363","36.9446942204078","36.5764812300647","36.157420246485","36.7611981512953","36.540135739381","37.874942776284","33.1731332516451","31.745015287576","32.2425436439615","34.0035081179051","32.7874024618628","28.1905784618425","28.4741269729648","28.6197626263533","27.7485130946063","27.7040368163613","28.709961644134","28.0250311563171","28.6282791192989","29.0419908941143","29.9274398479238","30.1071845895497","30.4601371022076","29.8030420245736","29.8818904321636","27.7747006156158","29.1255482985375","29.4594888729002","28.6851610782556","27.664760363031","26.6355838148472","24.5641210190014","23.8668599083624","24.0689944690578","24.2713190395114","24.0625645061428","",
"Least developed countries: UN classification","LDC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3150733201067","19.1885675646009","18.8192633795564","18.7262602366838","25.1946403825997","27.515716823798","26.3092680178429","25.4314491840278","28.4251339279948","27.3961634940518","26.3987616415294","25.8756689157802","25.9210934349816","27.1871945876376","27.9676403562782","28.1989578277556","29.2048448884385","29.7112001594818","27.1548760343806","28.6458905113713","30.0994047366703","28.0291197016619","27.1568227675271","26.9566869849519","25.8710804608403","26.7242870017215","26.8919806394495","27.9847869636105","28.3484934843985","",
"Low income","LIC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.2607069055264","17.6323895870689","20.124900396437","18.261352353505","17.0776031854099","16.6952337907865","16.2080595962074","17.1085273186032","21.2663830618733","21.4483606407158","20.1201965033609","22.2350063074003","25.0750412365921","23.5444097742219","23.8642879294906","23.9648731095965","26.9247017337151","26.8535828343509","26.892130222821","26.9858256147618","26.4447516228246","25.2398556863184","25.5201318088062","26.0892229431885","21.0823621919708","19.5830841517697","21.0553407634477","19.7420364859341","20.6360819931364","20.4975575538281","20.4479747893367","20.2699224830889","",
"Liechtenstein","LIE","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.3045826652038","39.647172626367","37.2602648896845","41.9543783150565","44.6378204134767","","","",
"Sri Lanka","LKA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","20.6871590831916","20.5545345543604","21.086217014426","20.6927668028603","20.3913657834051","21.5525265506729","20.3183267159133","19.9937191800617","21.4572284766669","23.275574832557","24.1812630324695","25.072424593809","24.5598843475114","25.7291496057626","25.3417767200185","26.6875633287979","27.3774401989813","28.9434923249106","27.5348972210304","28.5258037551975","29.9249109777908","28.2529601181967","26.5174036475941","26.5398441659678","26.496951327465","26.5476366682309","26.9554785005791","27.7808432363409","27.0321011965097","27.1010060111771","26.3276072862915","25.895592770146","25.8895415993585","25.8495462852682","26.4041902211078","26.6839789029789","26.5742275506166","26.9936625997448","27.6167149449992","27.3613237332533","27.3180767964657","26.8205944160785","28.0106134516732","28.4245704176973","28.6181015199147","30.1880884644457","30.6422951801489","29.9198197775274","29.3711947494741","29.6714387318411","26.64414583667","27.9956667878927","30.1262758952898","29.1627580148967","28.2979988688692","27.1695261892296","27.8209763949106","26.7746994122119","26.5890540550484","27.3978605227238","",
"Lower middle income","LMC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","20.8890291195074","21.3932608127543","22.0367131629841","22.0600182702839","21.6819214824098","22.1034905322596","22.0418095321046","21.1998278266914","21.4024515875261","22.1157579230356","22.2807641369196","22.7386796368753","22.7070026951786","22.4827544266275","23.9259898752602","24.2483699878644","24.9176299550955","25.0504626832875","25.5348356551582","26.8876362913639","26.6908367344467","27.8631370484529","27.3802164502052","27.495866911666","27.4252370715521","27.4395612886679","27.2449112231153","27.9260391773217","27.9732134323569","28.5013190283161","28.2699509796599","28.7013509995298","28.8123790991854","27.8327220556135","28.1722371783203","29.3998743279323","29.1199001569554","28.6808172611011","28.0221623003648","28.9649592477509","29.8186685936194","28.7388098225775","28.7881434404741","29.0437212932109","30.2943076459141","30.6547706400869","31.4078427513586","31.305910208474","31.5669928114504","29.9962104357817","30.3291176138595","30.5020084932343","30.3275674413756","29.5047258932392","28.8772249794414","27.6165076192576","26.9080225803163","27.3586147710469","27.9177085294138","27.4400191312013","",
"Low & middle income","LMY","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","29.9677570634292","31.1399677204998","29.456716994294","29.2077367816959","31.1652259763556","33.180513815721","34.1869312051185","34.580388809165","35.1025366387416","36.1905278384401","37.2344547545993","37.4013047250841","37.9843943633277","38.0996468236512","38.6113441266495","38.7962026556781","37.7196923291558","37.2831298039916","37.1844241662907","36.8000159329385","36.2820819016566","36.3717731115171","36.590888153108","36.6000835338453","37.6375849033693","36.1983873352007","35.9401274661721","36.2450105971387","37.4648251612279","37.291072529661","35.9024231350896","36.1842914593007","36.1878299474934","35.2158405855134","35.2773359204515","35.8713453085642","35.113414117943","35.1488427969854","35.4704094154923","36.3554498352509","37.0532561780334","37.403550796115","36.9353325867154","37.1654278274718","35.2910985887628","35.8388365282085","36.1697693716364","35.3545972979352","34.4024989470323","33.5417509361341","31.9488931519082","31.2072929064066","31.6588219007659","32.0086812691665","31.2144835093233","",
"Lesotho","LSO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","2.36517857142857","3.67196765498652","5.21301020408163","6.72765432098765","11.8008504606662","10.3465481886535","11.3240662139219","10.1737270875764","10.1698354661792","10.9512861736334","11.2043995243757","12.5158048780488","13.2415913200723","19.1866822429907","15.1281380130874","21.3050043140638","25.0943512075317","24.185242487355","22.3715223097113","15.392692251524","12.3152803120177","13.526922310836","12.8518522477788","14.0077905390558","14.5622289188361","17.5666135355495","18.7012698545615","21.3536112388478","27.8474610206718","29.6276778517509","30.7069348513547","31.1396435655096","30.8866921208456","32.4791198533961","29.6450567159792","30.3069078049184","32.2463145038707","35.1643078480714","37.992056881911","38.7001356295907","36.4702881221952","34.6653077489584","33.7701071067011","35.4813196531581","39.2460621274776","41.7196048905307","33.5859796993401","30.9813008715595","32.6561857547909","30.2264752154802","28.3717256420363","31.4050228203137","33.5567048957554","29.8606478878436","28.5245138849687","31.4292871076804","29.0606734166814","",
"Late-demographic dividend","LTE","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","39.5625893508402","32.2209274019981","30.584117378946","32.804383801824","33.8110214679356","32.9403093455522","34.6757907909562","32.2799787415915","30.9400646472079","33.9163110173187","37.199854316511","38.3916328048735","38.9700521043589","39.2713935274876","39.8531833855459","42.5130326106453","42.2510829074381","42.9427696653705","43.8308730684832","43.7951613239159","45.2049759819259","43.6785674624963","42.8900790942051","42.3671123778703","42.1680921330549","41.7756079632608","41.688758691887","41.8734896841938","41.6313861170884","42.3581494884294","39.8108859728159","39.4866624166343","40.4309394747251","41.864752453571","41.6115602361952","38.47669442792","38.4410567621184","38.3291893044078","37.3228274839388","37.113007735869","37.7855356711792","37.1106512236107","36.5516873341366","37.2915432918909","38.1751329947191","38.9452149609337","39.2197751063046","38.6037743728571","38.6708541787629","37.4206233729132","38.3157941626824","38.8048991202831","37.9667154354554","36.874584141994","36.0875318206923","34.6204051403373","33.5553571538358","33.8346764591506","34.241672747883","33.4284472674891","",
"Lithuania","LTU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1674473716694","27.1061642654232","26.9570016809647","27.2603228503828","26.2782579551838","26.3355586590045","27.0756521789426","26.2826291698889","27.857682368212","29.5852959787579","29.6399705566126","30.0299406014753","29.6173077043057","29.221498535199","25.0918587062542","26.1980978484105","28.0787490107662","28.0159992035956","27.3948936716951","27.5077238210517","26.7180600025202","25.9447153605225","25.8963432866412","25.6315519866108","25.2560168714011","",
"Luxembourg","LUX","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1570319019233","17.5934696810037","18.1083090547289","18.6442459176576","16.8674678590401","16.6122986024908","16.3653112191826","15.9581475156259","16.1592749903676","15.6484649689431","14.6947891248522","13.6380067169608","14.869456364073","13.3764773464819","11.5220046279643","11.4277452440665","11.1886704688833","10.6707242084059","10.9049698534782","10.5169612720295","11.0381154557325","11.6668759293912","11.2439614799896","11.7711610538157","11.3171594154927","",
"Latvia","LVA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7867574598483","26.595406249372","27.9724832964245","25.8005778629655","24.7547143913924","23.6485464139124","22.8044853645314","22.6333961176922","21.3582941425656","21.4839820365907","20.2624341665341","20.8034078075833","21.6158113464767","21.8304535323693","21.0241394551298","20.5200531151319","21.0060361029564","20.8830745800374","20.2821219837059","18.948058870563","19.1123175645431","18.5276484241819","19.0419684696371","18.6666576992485","18.5550670227276","",
"Macao SAR, China","MAC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.838010502726","17.4332210710338","15.3518361518897","14.1926300172421","12.9558868378092","11.8767734089988","12.0096675476422","12.4618930775522","12.4479487970389","11.5502984908599","9.89071237983844","9.29520960119675","9.60994310402531","8.46325953838907","11.0331158642332","14.1822576011087","13.8592229715976","11.8651645207439","7.35418477024734","4.82868327623516","4.17602353684597","4.04981705437179","3.72015102035861","5.00395864908272","7.67393771068405","6.57855576009436","4.94392725272999","4.1093764758268","","",
"St. Martin (French part)","MAF","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","27.5469168900804","29.0533113492718","28.5352880124546","28.1002718212021","27.6421884301099","26.9666849807702","27.2714876596518","27.5476547440565","27.9684818224372","35.020870602266","35.17343659883","32.016715459439","32.5515966319005","31.343148275737","32.667665973599","28.7595462163051","31.6829183410935","30.3127021026047","30.8714154937262","30.8340797104011","30.2080012935139","27.3992711013127","27.6076030776449","27.7324072450463","27.346951339448","27.5981379041356","26.0161584122031","26.3722397566432","26.4745223327555","25.1640015647731","26.3311782242225","25.6209964186976","27.3223950880414","25.7378861805306","26.1018747709049","26.9599147565156","25.4034697723975","25.2302295074481","25.9972233760633","26.614891486313","26.1539373971862","25.1539438817653","24.6660386391364","26.7642919609071","24.2382258514889","25.6573849385183","26.6121352019384","26.4073614103866","26.1685021989636","26.4906373193167","26.094033098841","25.8922711450225","26.1594758453311","25.8737549201011","25.3446493567414","",
"Monaco","MCO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.9233600079036","12.8252023227104","12.9289901114144","13.9809562398703","12.630372277451","17.6004677865192","18.2516202951588","12.7999297382751","13.078692295055","","",
"Moldova","MDA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.4455720660554","27.2874008568319","25.435554097662","20.3234930328094","20.5076405135261","19.1476693676567","21.9691372835076","20.3847621314161","20.6728809877258","20.7175324675325","19.1675900350579","18.7779036510703","19.4423919146547","19.1217348463177","17.1628740871454","20.4338915841538","20.910720433661","21.3145106003987","21.6032567309456","22.3475051256864","22.6897527541713","22.2414438781801","21.8746300960376","22.6515868102754","22.7717246850428","",
"Madagascar","MDG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4817686616061","14.2293589186874","13.2310642675166","13.2782648779339","13.4789221456355","13.9198334410278","13.7087393394118","11.5025254468228","12.0692953727647","11.640646229989","11.0478130927677","11.028137469057","10.8637919115547","11.6009656780062","11.1047229063147","11.3423827033037","10.9749695582762","11.2185660269334","12.4480967862688","13.4927821584307","12.5933049163123","13.3672008795348","13.5139157291649","16.7289081847041","17.2193163114262","",
"Maldives","MDV","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3754592426367","11.0588124850619","11.7319295235534","9.51763413160835","8.74551358978161","11.4493071607222","9.62024682960619","9.43175572799709","10.0744820731282","9.79079163285008","8.05840300458009","8.41391069745155","10.6803577339989","11.145642998031","11.2478804219892","12.8103307929153","11.6987230695183","",
"Middle East & North Africa","MEA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","59.4713943907636","58.505705476675","55.8346416087512","51.9788944628607","55.4925870662215","54.775311017608","52.0852122259942","48.9688875085762","44.7437255328844","42.9724398326592","39.818354263417","35.0471884847754","36.2299905827734","35.3681433363904","37.0797089195059","43.4835008686584","39.9539345041562","41.7373770760634","42.4285203062882","41.6506235339217","39.9593964889127","41.1743389651265","41.1303451312332","36.7426655493947","40.2404260549978","44.5829718578921","42.8718649803467","44.2081298695919","45.0996435917973","46.4255939080463","49.1864787279762","49.6963797893919","48.8248552633986","50.6876955914617","43.6306662330925","46.2667893501239","50.7482137906799","49.793925260465","48.2104479153421","46.1501845221615","38.5394832347679","37.1773569548898","38.9119472442264","41.2028882271546","41.364412645098","",
"Mexico","MEX","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","25.6495604395604","26.2379605263158","26.9716265060241","27.4052861035422","27.9119704433498","30.6047072072072","29.6430816326531","29.788","29.6561794500724","30.8483777777778","30.5321909090909","30.3736469730124","30.9642833964305","30.8097817715019","31.1760169491525","27.9310760313416","27.2274892371912","26.382272630509","29.0107867380956","28.6308924337623","28.2388188227285","28.6984463095559","30.2131475480144","29.7446543470604","27.1252598215026","26.146929748992","25.7497952510099","25.7259806632477","32.4825648919561","32.143107648929","32.6920822660359","33.9472188082038","34.1982946533783","33.8837626016573","34.1243330548828","34.2097056913308","33.2173413534012","32.7103576481985","31.1910772712026","32.851060047984","32.7834060602748","34.1952791030793","33.8351374948798","34.7561916984963","31.8940938511825","32.3619104538285","33.556801094017","33.7764665245485","31.8563175636679","31.4901871470131","29.9853032661018","29.6399553095595","30.946234976635","31.1714773501267","30.8827111802441","",
"Marshall Islands","MHL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.86246404879247","13.037298026174","13.6703453186187","12.6810724116257","10.5865303198072","14.7821209034282","11.8663455062272","10.8900620598118","8.76746111434057","11.4488420962907","13.3299238520294","13.5076187279526","12.7568480740265","13.5102768974999","13.6535956372923","13.3254554482083","12.6807467366763","14.1681579082731","12.3327461164596","15.9019018899233","13.3610796642256","12.7807554298213","","",
"Middle income","MIC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","33.9020665292435","29.095665806578","28.0460792204318","29.5842795888814","30.3016618544936","30.1090532736709","31.2787978396528","29.5931081554105","29.3351596647495","31.3130100318164","33.3513314665642","34.3680503190393","34.7662330920729","35.2903942839256","36.384830873223","37.4361837457413","37.6080411288666","38.2026094204679","38.319865615373","38.7364280290483","38.9190668912149","37.8974155376866","37.5392049315119","37.4267363854534","37.0290860427685","36.5571658837166","36.6437154990539","36.8668667462568","36.8957723688572","37.9048010186704","36.4379999265557","36.2123049349048","36.5400254856714","37.7843043087312","37.6376769631816","36.2182306693555","36.4346299458182","36.4351713974335","35.4691589660701","35.4942834600485","36.0509942489305","35.3059185681757","35.3446110434835","35.6699901735212","36.5189783034667","37.2302008795192","37.5857502049708","37.1077920821809","37.3244888706661","35.4419699943407","35.9927232987118","36.32010439691","35.5673297669345","34.6233747266387","33.727854477973","32.1341767742647","31.3617119073605","31.8218601093474","32.1778418327098","31.3725236774276","",
"North Macedonia","MKD","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.4351503759399","28.2944214876033","33.1861679832339","29.7102132309225","24.2724512987013","24.0771785812429","23.8170838878622","28.2036029806351","27.7543953600632","26.5943719040969","21.4063367196738","20.5865455856541","19.3780672207161","22.4884068866443","21.0384420875685","20.3620070871171","21.6625851152789","20.5809235456128","19.5331292631782","18.9727028474128","21.0422688522191","21.5924220032487","21.0808587045723","22.1404647622691","22.822578658191","23.9221832208017","23.9630460915105","24.2589458765972","24.0504865949376","23.4999906000623","",
"Mali","MLI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","8.81633849547724","10.3448880788603","10.0471685344441","10.2276505929754","10.8723099698488","11.3100839694404","11.7118095402607","12.3941421892339","10.1304263271186","9.82782943726603","9.86387459795575","9.81251123233117","8.83001745230318","14.6088326066926","14.3514559590324","14.2354932666565","16.2044412449683","18.0071657130277","15.540614138447","15.0945643489091","16.4772248786455","15.1328533722306","15.9533087571181","16.3347253416174","16.6567768121374","16.240036849513","15.5761278665051","16.6582567314145","17.4024339344997","17.0628574234017","18.7868864931386","19.4296130474757","18.226346471891","21.5209477946314","22.6703385481688","22.6011138032382","22.7592079275042","22.6104074322212","22.631862552386","25.8489227756132","23.7580242220657","21.7080125193413","24.367103110392","22.7340493055412","20.6490800268912","19.8671989622754","17.1845530046357","18.3849719003501","17.5979679104352","17.8802478129288","18.847089929003","20.2289474771959","20.9241734508148","",
"Malta","MLT","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","45.8856481142845","41.9503939998669","47.259504439745","49.1412285408177","55.0748323412643","61.1402665194805","63.7095077426858","63.2112048477639","63.259138263384","63.638019620465","61.2187368531554","58.568728343784","58.8270102690203","57.3061569989819","57.7129993339552","56.9328546271259","55.9043946679212","53.7167549238182","52.277852708106","52.2890481138279","50.7784414751887","49.9458078912441","46.7399244295187","45.4904995114451","46.8735922566449","26.3344140228168","25.8956000220527","25.5724676219459","26.315294551937","24.8791814742297","26.938485922436","23.893992069768","24.7885938151864","24.7540392918245","22.3096425147945","20.9641044818887","19.9445949747901","18.2632064321349","19.2743748429898","17.5408953064265","17.5662626158199","16.3378783436449","14.9253248027518","14.5871801601774","12.9888437995467","12.2935952815272","12.3455777325079","12.0918720163891","12.5128253014333","12.4655079690689","",
"Myanmar","MMR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.69226113586128","10.5804943321805","13.0068954922166","14.2582573952557","16.3663619555986","17.512204636055","19.2372930203744","20.4091296662276","22.6658154224732","24.5320050982062","26.4680642743774","31.2916488307023","32.3730207966326","32.3622196006021","34.4897147952972","33.9124724081884","35.4691597693812","36.7427697221692","37.9607708606087","","",
"Middle East & North Africa (excluding high income)","MNA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","33.0162513859909","34.2234551652447","34.4776445922168","36.4364911601783","35.6604484620333","41.5627413951361","49.7569599088391","47.2992443466795","47.2157429354448","45.3805197681183","41.9723587602556","45.004008635177","39.2346867259135","35.8947986403002","37.7807950441768","36.094884184584","34.1261732795265","31.5542663991603","27.5474279788351","27.5888307786849","27.8419556104176","28.3376048446268","35.7347091795679","33.2879004005717","33.0639945058548","37.2500578580416","37.3466476559967","37.0290143708922","37.660572703483","38.517840104255","34.7462679891092","39.4619123151117","43.0570835818769","41.0911851987311","44.0822517506609","44.1632393684208","45.1146398078301","47.0348754237494","47.1537940418794","46.2262689486791","47.1180251996455","40.4397354097935","41.501235487287","43.8053571948518","42.1363828761774","41.1032817058123","39.1134569798117","33.5488325968956","33.420253149838","34.808562329932","35.9636843883628","33.8672907538582","",
"Montenegro","MNE","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.2590046532839","22.3143207912841","21.5953506185527","19.3294873017387","18.9729443885822","17.341544930727","17.6826544999168","17.0029838668892","17.694787409146","17.3487567662897","17.1484021260188","15.0942130574761","14.8905052590353","15.457247193367","14.3036482604292","14.3534622406494","15.6549775277603","14.8613741835193","15.9341257910459","16.1294414526219","",
"Mongolia","MNG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","24.9761579492412","25.6947201288491","26.3118915413924","26.9718119670777","27.1775628643235","28.2757317267904","28.3930954027103","28.8172697385136","38.7945078681375","41.214220170227","34.3366921962739","34.6914746638629","30.0421311198347","31.4217694536983","32.8445985623923","23.6539827816913","28.5247780897138","22.6048360041451","22.3042457388502","22.1961421557269","21.9418832214059","22.4846271364412","25.2199551531292","28.3334403733025","32.496500599666","38.6926063353314","37.7347758580465","30.8510356631246","30.0565585316106","33.1942474892146","31.3337485626924","30.7715931142383","30.5068923849039","31.4976232738519","31.0405477607926","33.8810482213897","38.3564154739001","39.0544473259989","38.4533257845001","",
"Northern Mariana Islands","MNP","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4134447377565","17.8565825524226","13.5096184902315","15.4218153276579","13.8913459538246","15.046707504173","16.381280634542","19.526524786886","17.9159635421717","17.9023582891053","19.5558927155922","16.5016436193578","18.419528287172","19.4020952295529","18.1924018772596","19.3591156567243","18.8559648929173","16.8660035614848","16.5347203841364","16.4329297124706","16.5265916451718","16.6571755433526","16.3487513265236","17.3251202973039","18.0999504040722","20.4214409743879","24.0153439644146","25.3446797944302","22.8565845883534","",
"Mauritania","MRT","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","29.8485743935381","25.3133119280101","21.4120928237967","30.2410706295549","37.2231945099952","40.2556285886816","38.9433270036306","40.1537000050764","40.6290716382731","40.3363004282263","41.4332448090019","36.8425890745214","30.5026358375078","32.5580765567702","34.2362473947982","33.8431473633327","30.2661144128454","26.9954855539958","29.8746301231911","27.2100465626813","26.9018260222646","23.6324747302066","21.1370930921061","25.3809351334479","32.5835940583752","31.1048899928474","26.7740621483048","27.1812879112631","29.9317393404228","28.8129444710743","24.908699291351","24.1266757241121","25.1126653808905","25.3024009151772","25.6196011901762","25.80452703493","26.8540873138344","33.5387615872984","32.4093951666799","29.9518502588297","29.0361452374828","28.4202988789773","26.7345509917915","27.5321174229442","33.1903258148872","43.8696653715372","37.0052476945385","36.4890884436152","32.7544134822838","38.1929057828319","44.107903772358","37.4741781393169","38.6097701314865","28.4373706611028","22.7465105988095","25.2197600424352","25.4788269428831","24.4761916003175","25.3191622608704","",
"Mauritius","MUS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","22.1301020408163","22.2895994119809","22.9466283157558","22.2120418848168","21.9845923881798","21.2459594475463","20.997867803838","20.3400454438612","22.2005571030641","24.4072692261403","26.3654822335025","27.1736437948972","27.2147264930447","27.2134399230631","27.7839756592292","28.172589966525","28.5723566318828","28.3660000971282","28.1461633908265","28.3915801186096","28.3316623825104","27.2267678078081","27.1091556347179","26.2970641806277","25.9854905195696","26.7426869373581","25.9690034680516","25.2507199484557","24.4105005407791","23.3643713688637","22.336339570153","22.5452664657871","23.3375783630134","23.349648336281","22.4719684891072","21.5997725671184","20.9397565622112","20.6005956009313","19.8325775004974","19.2420948881781","18.5750922912378","17.6355694760073","17.4555745798494","17.2668843195605","",
"Malawi","MWI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","9.96563573883162","10.1042502004812","9.70948012232416","8.87747615553925","12.3652048885694","12.751677852349","14.1397849462366","14.7389969293756","15.712187958884","15.7110609480813","16.2742668318876","14.6903820816864","16.2519201228879","15.7417582417582","16.0130010834236","18.9918821974703","17.5","17.5274725274725","17.8968402647683","23.3114632735685","20.2222664411501","19.5945221550402","19.0974149004496","19.3642463023136","17.9748517028729","19.4880662244845","19.346493258886","21.8718380467644","20.8125848800362","23.7282718136883","24.7059608616763","24.399878190768","28.3715944661114","22.0787786429553","19.3244090516062","17.3641697736281","17.5139684570765","16.8181300031504","16.5392587561991","16.5755956546098","16.1587222668532","15.181903312155","16.8043674468334","17.9744891006602","15.6493918138899","14.8664192613926","16.3009176389003","18.0720087411486","16.0685039780774","15.3305278608045","15.2147983893606","15.4137365919801","15.0338972017489","14.7839454316711","14.6490246430739","14.8071633563582","14.6462015662851","14.351262980052","13.9181545136815","12.919569059761","",
"Malaysia","MYS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","24.7115632458234","27.0996976983854","30.7818051248572","26.988909422176","29.419827775742","29.629861878453","29.6451854930895","29.3136150379021","27.9060539480137","29.2023408807274","30.3185831431228","30.4551570822076","31.677400140647","31.2522250707686","35.8556011024587","36.1311763388859","37.2824853124444","38.3866410018553","38.5036839465766","39.8306619420989","41.7919586178435","41.0567248711228","38.5666873272736","38.9518935608427","39.2333982401006","39.2342579062863","39.2336373159762","38.5274711722267","38.3566092887301","39.8040538614313","42.1981676337955","42.1065095763891","41.1462550271433","40.0844396436577","40.0412358475604","41.4018779806988","43.5282108681601","44.5735375006654","43.8757533284141","46.4590177015866","48.3205714911013","46.2026949988513","45.1153796974529","46.5786626994835","48.5303176049683","46.3683224854575","46.5156572562267","44.5959960321039","45.1050654004356","40.9678238412473","40.4989323548818","39.8242687277964","40.1350010090069","39.8853736547897","39.9244244845871","38.4496697879603","37.6832749440922","38.1146721974371","38.2944419787653","37.4014196594659","",
